SHOT_XG_AT_PHASE_SECOND_BALL,name,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_FBR,current_team,DEF_PXT_PASS,REVERSE_PLAY_ADDED_OPPONENTS_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_CENTER,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_HIGH_CROSS,SHOT_XG_AT_PHASE_IN_POSSESSION,step,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,POSTSHOT_XG,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,REVERSE_PLAY_NUMBER_FROM_PITCH_POSITION_FINAL_THIRD,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,current_season,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS,current_median,origin_team,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_RIGHT_WING,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_IN_LANE_CENTER,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,direction,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_OPPONENT_BOX,BYPASSED_OPPONENTS_RECEIVING_TO_LANE_LEFT_WING,WON_GROUND_DUELS_AT_PHASE_OUT_OF_POSSESSION,BYPASSED_DEFENDERS_RECEIVING_FROM_PACKING_ZONE_CB,PRE_ASSISTS,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CM,status,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_AVAILABILITY_IN_THE_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_THROW_IN,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SET_PIECE,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OPPONENT_BOX,origin_comp,SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_OPPONENT_BOX,SHOT_AT_GOAL_NUMBER_CAUGHT,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_WL,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SECOND_BALL,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_IN_POSSESSION,SHOT_XG_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SECOND_BALL,birthdate,BYPASSED_DEFENDERS_BY_ACTION_THROW_IN,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_OPPONENTS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_BY_ACTION_SHORT_AERIAL_PASS,age,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_CATCH,UNSUCCESSFUL_PASSES_BY_ACTION_HIGH_CROSS,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_HALF_SPACE,origin_median,LOST_GROUND_DUELS_IN_PACKING_ZONE_CM,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_FBR,BYPASSED_OPPONENTS_RECEIVING_NUMBER_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_DEFENDERS_BY_ACTION_HEADER,PXT_SHOT_AT_PXT_PHASE_ATTACK,NEUTRAL_PASSES_BY_ACTION_THROW_IN,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_LOOSE_BALL_REGAIN,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_DUEL,WON_GROUND_DUELS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_LOOSE_BALL_REGAIN,BALL_LOSS_ADDED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,current_comp,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_FBL,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_TO_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS,playerId,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_FINAL_THIRD,origin_matches,OPP_PXT_SHOT,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_MIDDLE_THIRD,PXT_DRIBBLE_FAIL,BYPASSED_DEFENDERS_RECEIVING,SHOT_AT_GOAL_NUMBER_ON_TARGET,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_FINAL_THIRD,current_matches,SHOT_XG_IN_PITCH_POSITION_FINAL_THIRD,SHOT_XG_BY_ACTION_MID_RANGE_SHOT,BYPASSED_OPPONENTS_BY_ACTION_THROW_IN,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,SHOT_XG_IN_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_IN_POSSESSION,BYPASSED_OPPONENTS_RECEIVING_NUMBER_BY_ACTION_HEADER,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_SHORT_AERIAL_PASS,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_WING,origin_season
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,1.0,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,1.0,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,0.01,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,-0.071367,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,1.0,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,1.0,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,,,1.0,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Marcel Lotka,,,Fortuna Düsseldorf,,,,,,,,,0.1528434799999999,,,,,,2025-2026,,0.710514535,Borussia Dortmund II,,,,UP,,,,,,1.0,,,,BENCH,,,,,bundesliga_3,,,,,,,,,,,,,,,,2001-05-25,,,,,,24.0,,,,,0.557671055,,,,,,,,,,,,,,,,,bundesliga_2,,,,,,,,31219,,,,28,,,,,,,,,1.0,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,1.0,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,0.8,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,0.8,,,,,0.8,,,,0.16,,,,,31255,,,3.8,77,,,-0.00445,,,,,1.8,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,0.5,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,1.0,,,,,,,,,,,,,,,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,0.3,,,,,,STAYED,,,,1.0,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,0.12,,,31255,,,,77,,,,,,0.72,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,1.0,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,0.25,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,0.5,,,,,,,,,2001-03-17,,,0.5,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Niklas Hedl,,,,,,,,,,,,0.0,,,,,,,,,SK Rapid Wien,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2001-03-17,,,,,,24.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,2.0,,,,,,,31255,,,,77,,,,,,,,,,,,,,,,,,,,2023-2024
,Matej Kovar,,,PSV Eindhoven,,,,,,,,,-0.1347635950000001,,,,,,2025-2026,,0.6917069149999999,Bayer 04 Leverkusen,,,,DOWN,,,,,,,,,,DROPPED,,,,,bundesliga_1,,,,,,,,,,,,,,,,2000-05-17,,,,,,25.0,,,,,0.82647051,,,,,,,,,,,,,,,,,eredivisie,,,,,,,,31667,,,,5,,,,,,,,,23.0,,,,,,,,,,,2024-2025
,Matej Kovar,,1.0,PSV Eindhoven,,,,,,,,,-0.1347635950000001,,,,,,2025-2026,,0.6917069149999999,Bayer 04 Leverkusen,,,,DOWN,,,,,,,,,,DROPPED,,,,,bundesliga_1,,,,,,,,,,,,,,,,2000-05-17,,,,,,25.0,,,,,0.82647051,,,,,,,,,,,,,,,,,eredivisie,,,,,,,,31667,,,,5,,,,,,,,,23.0,,,,,,,,,,,2024-2025
,Fabian de Keijzer,,,Heracles Almelo,,,,,,,,,0.2586949149999999,,,,,,2024-2025,,0.6917069149999999,FC Utrecht II,,,,UP,,,,,,,,,,PLAYS,,,,,keuken_kampioen_divisie,,,,,,,,,,,,,,,,2000-05-10,,,,,,25.0,,,,,0.433012,,,,,,,,,,,,,,,,,eredivisie,,,,,,,,31713,,,,11,,,,,,,,,34.0,,,,,,,,,,,2022-2023
,Davor Matijas,,,HNK Gorica,,,,,,,,,-0.1631886649999999,,,,,,2025-2026,,0.507882825,Beerschot V.A.,,,,DOWN,,,,,,,,,,DROPPED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,1999-08-23,,,,,,26.0,,,,,0.67107149,,,,,,,,,,,,,,,,,hnl_1,,,,,,,,31719,,,,13,,,,,,,,,24.0,,,,,,,,,,,2024-2025
,Davor Matijas,,,HNK Gorica,,,,,,,,,-0.1631886649999999,,,,,,2025-2026,,0.507882825,Beerschot V.A.,,,,DOWN,,,,,,,,,,DROPPED,,,,,belgian_pro_league,,,,,,,,0.4,,,,,,,,1999-08-23,,,,,,26.0,,,,,0.67107149,,,,,,,,,,,,,,,,,hnl_1,,,,,,,,31719,,,,13,,,,,,,,,24.0,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,1.0,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,1.0,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,1.0,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,1.0,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,1.0,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,31783,,,,49,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,1.0,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,1.0,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,,,,,,,,,,,,,,,,,,2024-2025
,Nikolas Polster,,,,,,,,,,,,0.0,,,,,,,,,Wolfsberger AC,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_austria,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.6016963049999999,,,,,,,,,,,,,,,,,,,,,,,,,31783,,,,49,,,-0.000444,,,,,,,,,,,,,,,,,2024-2025
,Senne Lammens,,,,,,,,,,,,0.0,,,,,,,,,Royal Antwerpen FC,,,,NONE,,,,,,,,,,STAYED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.67107149,,,,,,,,,,,,,,,,,,,,,,,,,31848,,,,55,,,,,,,,,,,,,,,,,,,,2024-2025
,Senne Lammens,,,,,,,,,1.0,,,0.0,,,,,,,,,Royal Antwerpen FC,,,,NONE,,,,,,,,,,STAYED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.67107149,,,,,,,,,,1.0,,,,,,,,,,,,,,,31848,,,,55,,,,,,,,,,,,,,,,1.0,,,,2024-2025
,Senne Lammens,,1.0,,,,,,,,,,0.0,,,,,,,,,Royal Antwerpen FC,,,,NONE,,,,,,,,,,STAYED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.67107149,,,,,,,,,,,,,,,,,,,,,,,,,31848,,,,55,,,,,,,,,,,,,,,,,,,,2024-2025
,Senne Lammens,,,,,,,,,,,,0.0,,,,,,,,,Royal Antwerpen FC,,,,NONE,,,,,,,,1.0,,STAYED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.67107149,,,,,,,,,,,,,,,,,,,,,,,,,31848,,,,55,,,,,,,,,,,,,,,,,,,,2024-2025
,Senne Lammens,,,,-0.027158,,,,,,,,0.0,,,,,,,,,Royal Antwerpen FC,,,,NONE,,,,,,,,,,STAYED,,,,,belgian_pro_league,,,,,,,,,,,,,,,,2002-07-07,,,,,,23.0,,,,,0.67107149,,,,,,,,,,,,,,,,,,,,,,,,,31848,,,,55,,,,,,,,,,,,,,,,,,,,2024-2025
,Christos Mandas,,,,,,,,,,,,0.0,,,,,,,,,Lazio Rom,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,2001-09-17,,,,,,24.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,31896,,,,17,,,,,,,,,,,,,,,,,,,,2024-2025
,Christos Mandas,,,,,,,,,,,,0.0,,,,,,,,,Lazio Rom,,,,NONE,,,,,,,,1.0,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,2001-09-17,,,,,,24.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,31896,,,,17,,,,,,,,,,,,,,,,,,,,2024-2025
,Christos Mandas,,1.0,,,,,,,,,,0.0,,,,,,,,,Lazio Rom,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,2001-09-17,,,,,,24.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,31896,,,,17,,,,,,,,,,,,,,,,,,,,2024-2025
,Christos Mandas,,,,,,,,,,,,0.0,,,,,,,,,Lazio Rom,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,2001-09-17,,,,,,24.0,,,,,0.82,,,,,,,,,,,,,,,,,,1.0,,,,,,,31896,,,,17,,,,,,,,,,,,,,,,,,,,2024-2025
,Isak Pettersson,,,,,,,,,,,,0.0,,,,,,,,,Stabæk Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1997-06-06,,,,,,28.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32167,,,,57,,,,,,,,,,,,,,,,,,,,2023
,Isak Pettersson,,,,,,,,,,,,0.0,,,,,,,,,Stabæk Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1997-06-06,,,,,,28.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32167,,,,57,,,,,,,,,,,,,,,1.0,,,,,2023
,Isak Pettersson,,,,,,,,,,,,0.0,,,,,,,,,Stabæk Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1997-06-06,,,,,,28.0,,,,,0.5777367099999999,,,,,,,,0.001711,,,,,,,,,,,,,,,,,32167,,,0.45,57,,,,,,,,,,0.0143,,,,,,,,,,2023
,Isak Pettersson,,,,,,,,,,,,0.0,,,,,,,,,Stabæk Fotball,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,1.0,,,,,,,,,,1997-06-06,,,,,,28.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32167,,,,57,,,,,,,,,,,,,,,,,,,,2023
,Emil Ødegaard,,,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,,,,,,2025
,Emil Ødegaard,,,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,1.0,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,,,,,,2025
,Emil Ødegaard,,,,-0.071119,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,,,,,,2025
,Emil Ødegaard,,,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,0.7,,,,,2025
,Emil Ødegaard,,,,,0.9,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,,,,,,2025
,Emil Ødegaard,,,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,-0.000444,,,,,,,,,,,,,,,,,2025
,Emil Ødegaard,,,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,2.0,,,,,,,,2025
,Emil Ødegaard,,1.0,,,,,,,,,,0.0,,,,,,,,,KFUM-Kameratene Oslo,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,1999-04-29,,,,,,26.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32227,,,,54,,,,,,,,,,,,,,,,,,,,2025
,Mads Hedenstad,,,,,,,,,,,,0.0,,,,,,,,,Lillestrøm SK,,,,NONE,,,,,,,,,,STAYED,,,,,eliteserien,,,,,,,,,,,,,,,,2000-10-21,,,,,,25.0,,,,,0.5777367099999999,,,,,,,,,,,,,,,,,,,,,,,,,32298,,,,107,,,,,,,,,,,,,,,,,,,,2022
